"proyecto" "folioviv" "foliohog" "numren" "conyu" "inglab" "pea" "c_ocupa" "sector_act" "ocup_16omas" "ocup" "trab_formal" "pering" "asis_esc" "años_escolaridad" "preslab" "jub" "factor" "habl_ind" "edo_civ" "pob_ind" "tam_loc" "ic_rezedu" "ic_asalud" "ic_segsoc" "ic_cv" "ic_sbv" "ic_ali" "ictpc" "sexo" "edad" "ictpc2" "mun" "ayuotr" "bengob" "est_calidad_vivienda" "actcom" "tdep" "remesas" "rururb" "bienes" "jsexo" "jedad" "pcpering" "pcocup" "jaesc" "clase_hog" "jnived"
2 159009 0 1 0 5995.8397 1 3 2 1 1 NA 1 2 9 0 0 1819 0 1 0 4 0 0 1 0 1 1 1765.9754 1 35 1765.9754 5 0 0 2 0 1 0 1 5 1 35 25 25 9 2 6
2 159009 0 2 1 0 3 6 5 0 0 4 0 2 9 NA 0 1819 0 1 0 4 0 0 1 0 1 1 1765.9754 0 28 1765.9754 5 0 0 2 0 1 0 1 5 1 35 25 25 9 2 6
2 159009 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1819 0 NA 0 4 0 0 1 0 1 1 1765.9754 0 5 1765.9754 5 0 0 2 0 1 0 1 5 1 35 25 25 9 2 6
2 159009 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1819 0 NA 0 4 0 0 1 0 1 1 1765.9754 1 4 1765.9754 5 0 0 2 0 1 0 1 5 1 35 25 25 9 2 6
2 159010 0 1 0 5937.9089 1 3 3 1 1 1 1 2 6 1 0 1819 0 2 0 4 0 0 0 0 1 1 1515.5076 1 31 1515.5076 5 0 0 2 1 1.5 0 1 9 1 31 40 20 6 2 4
2 159010 0 2 1 432.67872 3 6 5 0 0 4 1 2 7 NA 0 1819 0 2 0 4 0 0 0 0 1 1 1515.5076 0 30 1515.5076 5 0 0 2 1 1.5 0 1 9 1 31 40 20 6 2 4
2 159010 0 3 0 NA 4 7 6 0 0 5 0 1 6 NA 0 1819 0 6 0 4 0 0 0 0 1 1 1515.5076 0 12 1515.5076 5 0 0 2 1 1.5 0 1 9 1 31 40 20 6 2 4
2 159010 0 4 0 NA 4 7 6 0 0 5 0 1 5 NA 0 1819 0 NA 0 4 0 0 0 0 1 1 1515.5076 1 11 1515.5076 5 0 0 2 1 1.5 0 1 9 1 31 40 20 6 2 4
2 159010 0 5 0 NA 4 7 6 0 0 5 0 1 2 NA 0 1819 0 NA 0 4 0 0 0 0 1 1 1515.5076 0 8 1515.5076 5 0 0 2 1 1.5 0 1 9 1 31 40 20 6 2 4
2 153014 0 1 0 1152.7924 1 1 2 1 1 NA 1 2 6 0 0 142 0 2 0 4 0 0 1 0 0 0 307.77355 1 42 307.77355 8 0 0 4 1 2 0 1 9 1 42 16.66667 16.66667 6 2 4
2 153014 0 2 1 NA 3 6 5 0 0 4 0 2 12 NA 0 142 0 2 0 4 0 0 1 0 0 0 307.77355 0 35 307.77355 8 0 0 4 1 2 0 1 9 1 42 16.66667 16.66667 6 2 4
2 153014 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 142 0 NA 0 4 0 0 1 0 0 0 307.77355 1 6 307.77355 8 0 0 4 1 2 0 1 9 1 42 16.66667 16.66667 6 2 4
2 153014 0 4 0 NA 4 7 6 0 0 5 0 1 2 NA 0 142 0 NA 0 4 0 0 1 0 0 0 307.77355 0 8 307.77355 8 0 0 4 1 2 0 1 9 1 42 16.66667 16.66667 6 2 4
2 153014 0 5 0 NA 4 7 6 0 0 5 0 1 0 NA 0 142 0 NA 0 4 0 0 1 0 0 0 307.77355 1 5 307.77355 8 0 0 4 1 2 0 1 9 1 42 16.66667 16.66667 6 2 4
2 153015 0 1 0 0 3 6 5 0 0 4 1 2 0 NA 0 142 0 5 0 4 1 0 0 0 0 0 1678.5966 0 92 1678.5966 8 1 1 4 1 1 1 1 6 0 92 100 50 0 3 1
2 153015 0 2 0 121.66667 1 3 3 1 1 NA 1 2 12 0 0 142 0 6 0 4 0 1 1 0 0 0 1678.5966 0 23 1678.5966 8 1 1 4 1 1 1 1 6 0 92 100 50 0 3 1
2 153016 0 1 0 0 3 6 5 0 0 4 1 2 9 NA 1 142 0 3 0 4 0 0 0 0 0 0 4354.9091 0 60 4354.9091 8 0 0 4 4 1 0 1 14 0 60 50 25 9 3 6
2 153016 0 2 0 11016.343 1 4 3 1 1 1 1 2 17 1 0 142 0 3 0 4 0 0 0 0 0 0 4354.9091 0 30 4354.9091 8 0 0 4 4 1 0 1 14 0 60 50 25 9 3 6
2 153016 0 3 0 NA 4 7 6 0 0 5 0 1 1 NA 0 142 0 NA 0 4 0 0 0 0 0 0 4354.9091 0 6 4354.9091 8 0 0 4 4 1 0 1 14 0 60 50 25 9 3 6
2 153016 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 142 0 NA 0 4 0 0 0 0 0 0 4354.9091 0 3 4354.9091 8 0 0 4 4 1 0 1 14 0 60 50 25 9 3 6
2 153017 0 1 0 295435.96 1 4 3 1 1 NA 1 2 17 NA 0 142 0 2 0 4 0 0 1 0 0 0 73820.582 1 47 73820.582 8 0 0 4 4 0.25 0 1 12 1 47 40 40 17 2 10
2 153017 0 2 1 7886.2716 1 4 3 1 1 NA 1 2 17 NA 0 142 0 2 0 4 0 0 1 0 0 0 73820.582 0 45 73820.582 8 0 0 4 4 0.25 0 1 12 1 47 40 40 17 2 10
2 153017 0 3 0 NA 3 6 5 0 0 4 0 1 11 NA 0 142 0 6 0 4 0 0 0 0 0 0 73820.582 1 17 73820.582 8 0 0 4 4 0.25 0 1 12 1 47 40 40 17 2 10
2 153017 0 4 0 NA 3 6 5 0 0 4 0 1 10 NA 0 142 0 6 0 4 0 0 0 0 0 0 73820.582 1 16 73820.582 8 0 0 4 4 0.25 0 1 12 1 47 40 40 17 2 10
2 153017 0 5 0 NA 4 7 6 0 0 5 0 1 6 NA 0 142 0 NA 0 4 0 0 0 0 0 0 73820.582 0 11 73820.582 8 0 0 4 4 0.25 0 1 12 1 47 40 40 17 2 10
2 153018 0 1 0 1336.8579 1 1 2 1 1 NA 1 2 9 0 0 142 0 1 0 4 0 0 0 0 0 0 1521.9608 1 38 1521.9608 8 0 1 4 1 2 0 1 9 1 38 50 33.33334 9 2 6
2 153018 0 2 1 6005.8111 1 4 3 1 1 1 1 2 17 1 0 142 0 1 0 4 0 0 0 0 0 0 1521.9608 0 35 1521.9608 8 0 1 4 1 2 0 1 9 1 38 50 33.33334 9 2 6
2 153018 0 3 0 0 4 7 6 0 0 5 1 1 6 NA 0 142 0 NA 0 4 0 0 0 0 0 0 1521.9608 0 11 1521.9608 8 0 1 4 1 2 0 1 9 1 38 50 33.33334 9 2 6
2 153018 0 4 0 NA 4 7 6 0 0 5 0 1 1 NA 0 142 0 NA 0 4 0 0 0 0 0 0 1521.9608 1 7 1521.9608 8 0 1 4 1 2 0 1 9 1 38 50 33.33334 9 2 6
2 153018 0 5 0 NA 4 7 6 0 0 5 0 1 0 NA 0 142 0 NA 0 4 0 0 0 0 0 0 1521.9608 0 6 1521.9608 8 0 1 4 1 2 0 1 9 1 38 50 33.33334 9 2 6
2 153018 0 6 0 NA 4 7 6 0 0 5 0 1 0 NA 0 142 0 NA 0 4 0 0 0 0 0 0 1521.9608 0 5 1521.9608 8 0 1 4 1 2 0 1 9 1 38 50 33.33334 9 2 6
2 153019 0 1 0 1771.1513 1 3 3 1 1 NA 1 2 9 0 1 142 0 5 0 4 0 0 0 0 0 0 10125.17 0 59 10125.17 8 0 0 4 1 0 0 1 9 0 59 100 100 NA 1 6
2 153021 0 1 0 7174.5116 1 2 3 1 1 2 1 2 9 NA 0 142 0 2 0 4 0 0 0 0 0 0 3484.6904 1 32 3484.6904 8 0 0 4 2 1 0 1 6 1 32 50 50 9 2 6
2 153021 0 2 1 4779.0219 1 4 3 1 1 NA 1 1 9 0 0 142 0 2 0 4 0 0 1 0 0 0 3484.6904 0 31 3484.6904 8 0 0 4 2 1 0 1 6 1 32 50 50 9 2 6
2 153021 0 3 0 NA 4 7 6 0 0 5 0 1 6 NA 0 142 0 6 0 4 0 0 0 0 0 0 3484.6904 1 12 3484.6904 8 0 0 4 2 1 0 1 6 1 32 50 50 9 2 6
2 153021 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 142 0 NA 0 4 0 0 0 0 0 0 3484.6904 0 4 3484.6904 8 0 0 4 2 1 0 1 6 1 32 50 50 9 2 6
2 153022 0 1 0 0 3 6 5 0 0 4 1 2 6 NA 0 142 0 2 0 4 0 0 1 0 0 0 2379.6287 0 53 2379.6287 8 0 0 4 1 0.5 1 1 6 0 53 66.66667 33.33334 6 3 4
2 153022 0 2 0 2502.4213 1 3 3 1 1 NA 1 2 9 0 0 142 0 6 0 4 0 0 1 0 0 0 2379.6287 0 23 2379.6287 8 0 0 4 1 0.5 1 1 6 0 53 66.66667 33.33334 6 3 4
2 153022 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 142 0 NA 0 4 0 0 1 0 0 0 2379.6287 1 5 2379.6287 8 0 0 4 1 0.5 1 1 6 0 53 66.66667 33.33334 6 3 4
2 159011 0 1 0 14923.165 1 1 2 1 1 2 1 2 6 NA 0 142 0 2 0 4 0 1 1 0 0 0 1946.3644 1 55 1946.3644 8 0 0 4 1 0 0 1 9 1 55 12.5 50 6 2 4
2 159011 0 2 1 0 1 3 3 1 1 NA 0 2 3 0 0 142 0 2 0 4 1 0 1 0 0 0 1946.3644 0 53 1946.3644 8 0 0 4 1 0 0 1 9 1 55 12.5 50 6 2 4
2 159011 0 3 0 NA 2 5 4 0 0 3 0 2 6 NA 0 142 0 6 0 4 1 0 1 0 0 0 1946.3644 1 21 1946.3644 8 0 0 4 1 0 0 1 9 1 55 12.5 50 6 2 4
2 159011 0 4 0 0 1 3 3 1 1 NA 0 2 6 0 0 142 0 6 0 4 1 0 1 0 0 0 1946.3644 1 19 1946.3644 8 0 0 4 1 0 0 1 9 1 55 12.5 50 6 2 4
2 159011 0 5 0 NA 3 6 5 0 0 4 0 2 6 NA 0 142 0 6 0 4 1 0 1 0 0 0 1946.3644 1 19 1946.3644 8 0 0 4 1 0 0 1 9 1 55 12.5 50 6 2 4
2 159011 0 6 0 0 1 3 3 1 1 NA 0 2 6 0 0 142 0 6 0 4 1 0 1 0 0 0 1946.3644 1 16 1946.3644 8 0 0 4 1 0 0 1 9 1 55 12.5 50 6 2 4
2 159011 0 7 0 NA 3 6 5 0 0 4 0 2 6 NA 0 142 0 6 0 4 1 0 1 0 0 0 1946.3644 0 25 1946.3644 8 0 0 4 1 0 0 1 9 1 55 12.5 50 6 2 4
2 159011 0 8 0 NA 3 6 5 0 0 4 0 2 6 NA 0 142 0 6 0 4 1 1 1 0 0 0 1946.3644 0 23 1946.3644 8 0 0 4 1 0 0 1 9 1 55 12.5 50 6 2 4
2 159012 0 1 0 5007.1577 3 6 5 0 0 4 1 2 17 NA 0 142 0 2 0 4 0 0 0 0 0 1 6510.1915 1 55 6510.1915 8 0 0 3 3 0 0 1 12 1 55 83.33333 33.33334 17 2 10
2 159012 0 2 1 0 3 6 5 0 0 4 1 2 17 NA 1 142 0 2 0 4 0 0 0 0 0 1 6510.1915 0 55 6510.1915 8 0 0 3 3 0 0 1 12 1 55 83.33333 33.33334 17 2 10
2 159012 0 3 0 5338.4704 1 4 3 1 1 NA 1 2 17 0 0 142 0 6 0 4 0 0 1 0 0 1 6510.1915 0 26 6510.1915 8 0 0 3 3 0 0 1 12 1 55 83.33333 33.33334 17 2 10
2 159012 0 4 0 5007.1577 2 5 4 0 0 3 1 2 17 NA 0 142 0 6 0 4 0 0 1 0 0 1 6510.1915 0 23 6510.1915 8 0 0 3 3 0 0 1 12 1 55 83.33333 33.33334 17 2 10
2 159012 0 5 0 NA 3 6 5 0 0 4 0 1 14 NA 0 142 0 6 0 4 0 0 0 0 0 1 6510.1915 1 20 6510.1915 8 0 0 3 3 0 0 1 12 1 55 83.33333 33.33334 17 2 10
2 159012 0 6 0 6505.3134 1 4 3 1 1 1 1 2 17 1 0 142 0 6 0 4 0 0 0 0 0 1 6510.1915 0 28 6510.1915 8 0 0 3 3 0 0 1 12 1 55 83.33333 33.33334 17 2 10
2 159013 0 1 0 6590.2257 1 4 3 1 1 1 1 2 12 1 0 142 0 2 0 4 0 0 0 0 0 0 2645.3431 1 47 2645.3431 8 0 0 4 4 0.6666667 0 1 13 1 47 60 40 12 2 8
2 159013 0 2 1 4788.4328 1 3 3 1 1 NA 1 2 9 0 0 142 0 2 0 4 0 0 0 0 0 0 2645.3431 0 42 2645.3431 8 0 0 4 4 0.6666667 0 1 13 1 47 60 40 12 2 8
2 159013 0 3 0 333.33333 3 6 5 0 0 4 1 1 14 NA 0 142 0 6 0 4 0 0 0 0 0 0 2645.3431 1 21 2645.3431 8 0 0 4 4 0.6666667 0 1 13 1 47 60 40 12 2 8
2 159013 0 4 0 NA 4 7 6 0 0 5 0 1 9 NA 0 142 0 6 0 4 0 0 0 0 0 0 2645.3431 0 15 2645.3431 8 0 0 4 4 0.6666667 0 1 13 1 47 60 40 12 2 8
2 159013 0 5 0 NA 4 7 6 0 0 5 0 1 1 NA 0 142 0 NA 0 4 0 0 0 0 0 0 2645.3431 1 6 2645.3431 8 0 0 4 4 0.6666667 0 1 13 1 47 60 40 12 2 8
2 159014 0 1 0 0 3 6 5 0 0 4 1 2 9 NA 1 142 0 2 0 4 0 0 0 0 0 0 2021.5825 1 69 2021.5825 8 0 0 4 2 1 0 1 11 1 69 50 0 9 2 6
2 159014 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 142 0 2 0 4 0 0 0 0 0 0 2021.5825 0 63 2021.5825 8 0 0 4 2 1 0 1 11 1 69 50 0 9 2 6
2 159015 0 1 0 7644.4079 1 4 3 1 1 NA 1 2 17 0 0 142 0 1 0 4 0 1 1 0 0 0 3311.8734 1 31 3311.8734 8 0 0 4 4 1 0 1 14 1 31 50 25 17 2 10
2 159015 0 2 1 334.98493 3 6 5 0 0 4 1 2 9 NA 0 142 0 1 0 4 0 1 1 0 0 0 3311.8734 0 32 3311.8734 8 0 0 4 4 1 0 1 14 1 31 50 25 17 2 10
2 159015 0 3 0 NA 4 7 6 0 0 5 0 1 6 NA 0 142 0 6 0 4 0 0 0 0 0 0 3311.8734 1 12 3311.8734 8 0 0 4 4 1 0 1 14 1 31 50 25 17 2 10
2 159015 0 4 0 NA 4 7 6 0 0 5 0 1 4 NA 0 142 0 NA 0 4 0 0 0 0 0 0 3311.8734 0 10 3311.8734 8 0 0 4 4 1 0 1 14 1 31 50 25 17 2 10
2 159016 0 1 0 4577.6151 1 1 2 1 1 NA 1 2 2 0 0 142 0 2 0 4 1 0 1 0 0 0 2951.5888 1 57 2951.5888 8 0 0 4 1 0.3333333 0 1 9 1 57 50 50 2 3 3
2 159016 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 142 0 2 0 4 0 0 0 0 0 0 2951.5888 0 56 2951.5888 8 0 0 4 1 0.3333333 0 1 9 1 57 50 50 2 3 3
2 159016 0 3 0 7163.8049 1 4 3 1 1 1 1 1 18 1 0 142 0 6 0 4 0 0 0 0 0 0 2951.5888 1 30 2951.5888 8 0 0 4 1 0.3333333 0 1 9 1 57 50 50 2 3 3
2 159016 0 4 0 NA 3 6 5 0 0 4 0 2 3 NA 0 142 0 6 0 4 1 1 1 0 0 0 2951.5888 0 66 2951.5888 8 0 0 4 1 0.3333333 0 1 9 1 57 50 50 2 3 3
2 159017 0 1 0 0 3 6 5 0 0 4 1 2 9 NA 1 142 0 2 0 4 0 0 0 0 0 0 3118.8066 1 57 3118.8066 8 0 0 4 2 0.1428571 0 1 12 1 57 25 12.5 9 3 6
2 159017 0 2 1 11012.014 1 4 3 1 1 1 1 2 17 1 0 142 0 2 0 4 0 0 0 0 0 0 3118.8066 0 57 3118.8066 8 0 0 4 2 0.1428571 0 1 12 1 57 25 12.5 9 3 6
2 159017 0 3 0 NA 2 5 4 0 0 3 0 2 16 NA 0 142 0 2 0 4 0 1 1 0 0 0 3118.8066 1 28 3118.8066 8 0 0 4 2 0.1428571 0 1 12 1 57 25 12.5 9 3 6
2 159017 0 4 0 NA 2 5 4 0 0 3 0 2 16 NA 0 142 0 6 0 4 0 1 1 0 0 0 3118.8066 1 25 3118.8066 8 0 0 4 2 0.1428571 0 1 12 1 57 25 12.5 9 3 6
2 159017 0 5 0 NA 3 6 5 0 0 4 0 1 15 NA 0 142 0 6 0 4 0 0 0 0 0 0 3118.8066 1 20 3118.8066 8 0 0 4 2 0.1428571 0 1 12 1 57 25 12.5 9 3 6
2 159017 0 6 0 NA 3 6 5 0 0 4 0 1 13 NA 0 142 0 6 0 4 0 0 0 0 0 0 3118.8066 1 18 3118.8066 8 0 0 4 2 0.1428571 0 1 12 1 57 25 12.5 9 3 6
2 159017 0 7 0 NA 3 6 5 0 0 4 0 2 15 NA 0 142 0 2 0 4 0 1 1 0 0 0 3118.8066 0 26 3118.8066 8 0 0 4 2 0.1428571 0 1 12 1 57 25 12.5 9 3 6
2 159018 0 1 0 3997.2265 1 2 3 1 1 NA 1 2 8 0 0 142 0 2 0 4 0 0 0 0 0 0 4625.9185 1 47 4625.9185 8 0 0 4 4 1.5 0 1 14 1 47 40 40 8 2 5
2 159018 0 2 1 15297.942 1 4 3 1 1 1 1 2 17 1 0 142 0 2 0 4 0 0 0 0 0 0 4625.9185 0 47 4625.9185 8 0 0 4 4 1.5 0 1 14 1 47 40 40 8 2 5
2 159018 0 3 0 NA 4 7 6 0 0 5 0 1 9 NA 0 142 0 6 0 4 0 0 0 0 0 0 4625.9185 0 15 4625.9185 8 0 0 4 4 1.5 0 1 14 1 47 40 40 8 2 5
2 159018 0 4 0 NA 4 7 6 0 0 5 0 1 6 NA 0 142 0 6 0 4 0 0 0 0 0 0 4625.9185 1 12 4625.9185 8 0 0 4 4 1.5 0 1 14 1 47 40 40 8 2 5
2 159018 0 5 0 NA 4 7 6 0 0 5 0 1 4 NA 0 142 0 NA 0 4 0 0 0 0 0 0 4625.9185 0 10 4625.9185 8 0 0 4 4 1.5 0 1 14 1 47 40 40 8 2 5
2 159019 0 1 0 0 3 6 5 0 0 4 1 2 0 NA 1 142 0 2 0 4 1 0 0 0 0 0 1506.532 1 81 1506.532 8 0 1 2 1 0 0 1 9 1 81 100 0 0 2 1
2 159019 0 2 1 0 3 6 5 0 0 4 1 2 0 NA 0 142 0 2 0 4 1 0 0 0 0 0 1506.532 0 80 1506.532 8 0 1 2 1 0 0 1 9 1 81 100 0 0 2 1
2 159020 0 1 0 NA 3 6 5 0 0 4 0 2 4 NA 0 142 0 5 0 4 1 0 1 0 0 0 1310.6158 1 80 1310.6158 8 0 0 3 1 0.25 0 1 5 1 80 40 40 4 2 3
2 159020 0 2 0 3597.5038 1 3 2 1 1 NA 1 2 0 0 0 142 0 6 0 4 1 1 1 0 0 0 1310.6158 1 31 1310.6158 8 0 0 3 1 0.25 0 1 5 1 80 40 40 4 2 3
2 159020 0 3 0 NA 3 6 5 0 0 4 0 2 8 NA 0 142 0 6 0 4 1 0 1 0 0 0 1310.6158 0 25 1310.6158 8 0 0 3 1 0.25 0 1 5 1 80 40 40 4 2 3
2 159020 0 4 0 NA 3 6 5 0 0 4 0 1 9 NA 0 142 0 6 0 4 0 0 1 0 0 0 1310.6158 0 18 1310.6158 8 0 0 3 1 0.25 0 1 5 1 80 40 40 4 2 3
2 159020 0 5 0 1498.9599 1 3 3 1 1 NA 1 2 9 0 0 142 0 6 0 4 0 1 1 0 0 0 1310.6158 1 22 1310.6158 8 0 0 3 1 0.25 0 1 5 1 80 40 40 4 2 3
2 151144 0 1 0 0 3 6 5 0 0 4 1 2 6 NA 1 143 0 2 0 2 0 0 0 0 0 0 6781.403 1 71 6781.403 9 0 0 4 3 2 0 0 13 1 71 100 66.66667 6 2 4
2 151144 0 2 1 13539.271 1 4 3 1 1 1 1 2 15 1 0 143 0 2 0 2 0 0 0 0 0 0 6781.403 0 68 6781.403 9 0 0 4 3 2 0 0 13 1 71 100 66.66667 6 2 4
2 151144 0 3 0 2788.3882 1 4 3 1 1 2 1 2 16 NA 0 143 0 6 0 2 0 1 1 0 0 0 6781.403 1 37 6781.403 9 0 0 4 3 2 0 0 13 1 71 100 66.66667 6 2 4
2 151146 0 1 0 NA 3 6 5 0 0 4 0 2 0 NA 0 143 0 5 0 2 1 1 1 0 0 0 1833.4871 0 78 1833.4871 9 0 0 3 0 0 0 0 7 0 78 0 0 NA 1 1
2 151147 0 1 0 4352.5619 1 3 3 1 1 NA 1 2 10 0 0 143 0 2 0 2 0 1 1 0 0 0 2821.5412 1 24 2821.5412 9 0 0 4 1 0.5 0 0 7 1 24 66.66667 66.66667 10 2 7
2 151147 0 2 1 2953.7724 1 3 3 1 1 NA 1 2 10 0 0 143 0 2 0 2 0 1 1 0 0 0 2821.5412 0 24 2821.5412 9 0 0 4 1 0.5 0 0 7 1 24 66.66667 66.66667 10 2 7
2 151147 0 3 0 NA 4 7 6 0 0 5 0 2 0 NA 0 143 0 NA 0 2 1 1 1 0 0 0 2821.5412 1 3 2821.5412 9 0 0 4 1 0.5 0 0 7 1 24 66.66667 66.66667 10 2 7
2 151148 0 1 0 7569.3928 1 3 3 1 1 NA 1 2 12 0 0 143 0 1 0 2 0 1 1 0 0 0 2423.6222 1 50 2423.6222 9 0 0 2 1 1.5 0 0 12 1 50 40 40 12 2 8
2 151148 0 2 1 1352.0894 1 3 3 1 1 2 1 2 6 NA 0 143 0 1 0 2 0 1 1 0 0 0 2423.6222 0 35 2423.6222 9 0 0 2 1 1.5 0 0 12 1 50 40 40 12 2 8
2 151148 0 3 0 NA 4 7 6 0 0 5 0 1 7 NA 0 143 0 6 0 2 0 1 1 0 0 0 2423.6222 0 12 2423.6222 9 0 0 2 1 1.5 0 0 12 1 50 40 40 12 2 8
2 151148 0 4 0 NA 4 7 6 0 0 5 0 1 4 NA 0 143 0 NA 0 2 0 1 1 0 0 0 2423.6222 0 9 2423.6222 9 0 0 2 1 1.5 0 0 12 1 50 40 40 12 2 8
2 151148 0 5 0 NA 4 7 6 0 0 5 0 1 2 NA 0 143 0 NA 0 2 0 1 1 0 0 0 2423.6222 1 8 2423.6222 9 0 0 2 1 1.5 0 0 12 1 50 40 40 12 2 8
2 151149 0 1 0 7252.8501 1 3 3 1 1 NA 1 2 3 0 0 2101 0 5 0 4 1 1 1 0 0 0 3384.1754 0 50 3384.1754 9 0 0 3 1 0 0 1 10 0 50 66.66667 100 3 3 3
2 151149 0 2 0 133.70366 1 3 1 1 1 NA 1 2 9 0 0 2101 0 1 0 4 0 1 1 0 0 0 3384.1754 1 21 3384.1754 9 0 0 3 1 0 0 1 10 0 50 66.66667 100 3 3 3
2 151149 0 3 0 0 1 3 3 1 1 NA 0 2 12 0 0 2101 0 1 0 4 0 1 1 0 0 0 3384.1754 0 20 3384.1754 9 0 0 3 1 0 0 1 10 0 50 66.66667 100 3 3 3
2 151150 0 1 0 1278.7037 1 2 3 1 1 2 1 2 0 NA 0 2101 0 3 0 4 1 1 1 0 1 1 1278.7037 1 55 1278.7037 9 0 0 2 0 0 0 1 4 1 55 100 100 NA 1 1
2 151151 0 1 0 NA 3 6 5 0 0 4 0 2 9 NA 0 2101 0 6 0 4 0 1 1 0 0 0 5809.9819 0 69 5809.9819 9 0 0 4 2 1.5 0 1 11 0 69 40 40 9 3 6
2 151151 0 2 0 14521.272 1 4 3 1 1 NA 1 2 17 0 0 2101 0 1 0 4 0 0 1 0 0 0 5809.9819 0 44 5809.9819 9 0 0 4 2 1.5 0 1 11 0 69 40 40 9 3 6
2 151151 0 3 0 11186.736 1 4 2 1 1 NA 1 2 11 0 0 2101 0 1 0 4 0 1 1 0 0 0 5809.9819 1 36 5809.9819 9 0 0 4 2 1.5 0 1 11 0 69 40 40 9 3 6
2 151151 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 2101 0 NA 0 4 0 0 1 0 0 0 5809.9819 0 6 5809.9819 9 0 0 4 2 1.5 0 1 11 0 69 40 40 9 3 6
2 151151 0 5 0 NA 4 7 6 0 0 5 0 1 0 NA 0 2101 0 NA 0 4 0 0 1 0 0 0 5809.9819 1 5 5809.9819 9 0 0 4 2 1.5 0 1 11 0 69 40 40 9 3 6
2 151152 0 1 0 4004.3237 1 2 2 1 1 NA 1 2 6 0 0 2101 0 1 0 4 0 0 1 1 0 0 960.61503 1 31 960.61503 9 0 0 2 0 1.5 0 1 3 1 31 20 20 6 2 4
2 151152 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 2101 0 1 0 4 0 0 1 1 0 0 960.61503 0 30 960.61503 9 0 0 2 0 1.5 0 1 3 1 31 20 20 6 2 4
2 151152 0 3 0 NA 4 7 6 0 0 5 0 1 6 NA 0 2101 0 6 0 4 0 0 1 1 0 0 960.61503 1 12 960.61503 9 0 0 2 0 1.5 0 1 3 1 31 20 20 6 2 4
2 151152 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 2101 0 NA 0 4 0 0 1 1 0 0 960.61503 1 6 960.61503 9 0 0 2 0 1.5 0 1 3 1 31 20 20 6 2 4
2 151153 0 1 0 NA 3 6 5 0 0 4 0 2 3 NA 0 2101 0 3 0 4 1 0 1 1 0 1 900.3789 0 54 900.3789 9 0 0 2 1 1.5 0 1 5 0 54 20 20 3 3 3
2 151153 0 2 0 2694.4695 1 3 3 1 1 NA 1 2 6 0 0 2101 0 6 0 4 1 0 1 1 0 1 900.3789 0 28 900.3789 9 0 0 2 1 1.5 0 1 5 0 54 20 20 3 3 3
2 151153 0 3 0 NA 4 7 6 0 0 5 0 1 4 NA 0 2101 0 NA 0 4 0 0 1 1 0 1 900.3789 0 10 900.3789 9 0 0 2 1 1.5 0 1 5 0 54 20 20 3 3 3
2 151153 0 4 0 NA 4 7 6 0 0 5 0 1 2 NA 0 2101 0 NA 0 4 0 0 1 1 0 1 900.3789 1 8 900.3789 9 0 0 2 1 1.5 0 1 5 0 54 20 20 3 3 3
2 151153 0 5 0 NA 4 7 6 0 0 5 0 1 0 NA 0 2101 0 NA 0 4 0 0 1 1 0 1 900.3789 0 4 900.3789 9 0 0 2 1 1.5 0 1 5 0 54 20 20 3 3 3
2 151154 0 1 0 1922.5615 1 3 3 1 1 NA 1 2 9 0 0 2101 0 6 0 4 0 0 1 1 0 0 1034.3009 0 35 1034.3009 9 0 1 2 0 2 0 1 3 0 35 66.66667 66.66667 9 2 6
2 151154 0 2 0 58.495353 4 7 6 0 1 5 1 1 7 0 0 2101 0 6 0 4 0 0 1 1 0 0 1034.3009 1 13 1034.3009 9 0 1 2 0 2 0 1 3 0 35 66.66667 66.66667 9 2 6
2 151154 0 3 0 NA 4 7 6 0 0 5 0 1 3 NA 0 2101 0 NA 0 4 0 0 1 1 0 0 1034.3009 1 9 1034.3009 9 0 1 2 0 2 0 1 3 0 35 66.66667 66.66667 9 2 6
2 151155 0 1 0 2811.751 1 3 3 1 1 NA 1 2 9 0 0 2101 0 2 0 4 0 0 1 1 0 0 1049.9065 1 31 1049.9065 9 0 1 1 0 1 0 1 3 1 31 100 25 9 2 6
2 151155 0 2 1 0 3 6 5 0 0 4 1 2 6 NA 0 2101 0 2 0 4 1 0 1 1 0 0 1049.9065 0 27 1049.9065 9 0 1 1 0 1 0 1 3 1 31 100 25 9 2 6
2 151155 0 3 0 0 4 7 6 0 0 5 1 1 6 NA 0 2101 0 6 0 4 0 0 1 1 0 0 1049.9065 0 12 1049.9065 9 0 1 1 0 1 0 1 3 1 31 100 25 9 2 6
